location,season,weather_cond,humidity,wind_speed,pressure,temperature
Bangkok,Rainy,Overcast,66.74566545,24.31551289,995.0416609,21.72884237
Chiang Mai,Rainy,Cloudy,48.82168715,17.23807082,1019.35747,24.92134507
Bangkok,Summer,Cloudy,66.07978883,6.840037861,1009.277513,30.82444892
Khon Kaen,Rainy,Sunny,42.77027104,17.55130949,1016.730227,29.58810213
Bangkok,Rainy,Overcast,42.01558264,2.896378583,1003.600011,27.89114064
Bangkok,Rainy,Sunny,20.10455797,2.879436737,993.8860313,32.09020023
Phuket,Summer,Sunny,59.32522791,27.41736492,999.459998,34.22922173
Bangkok,Rainy,Sunny,,17.70402826,994.0497116,28.64079526
Chiang Mai,Winter,Cloudy,84.45341698,4.726507416,1014.862057,16.38217757
Phuket,Summer,Cloudy,24.80267746,4.357932707,1012.678797,35.15124168
Khon Kaen,Rainy,Cloudy,82.09480284,7.544837558,,18.65551367
Khon Kaen,Summer,Sunny,74.49698989,14.76655923,1005.103255,27.45717061
Khon Kaen,Summer,Sunny,,1.812503885,1007.991895,33.1466068
Phuket,Summer,Sunny,81.12472077,24.92918075,,29.45626153
Bangkok,Summer,Sunny,88.14775139,1.628887187,1009.563045,900
Chiang Mai,Summer,Sunny,34.16389468,13.9249919,990.5120736,35.26782106
Phuket,Summer,Overcast,46.89037361,1.175357797,1005.098955,30.51309271
Chiang Mai,Summer,Cloudy,44.07231459,15.74184128,990.9912182,29.20623087
Bangkok,Summer,Overcast,81.41936536,5.275225407,1014.836437,24.39978323
Khon Kaen,Rainy,Overcast,,5.562485698,1003.31099,23.46357557
Khon Kaen,Summer,Cloudy,67.60690745,5.657804205,999.8047086,29.44435069
Phuket,Summer,Overcast,35.16010149,5.608664111,1017.57265,31.83627687
Chiang Mai,Summer,Cloudy,50.84030506,5.994538026,996.886733,28.12113389
Bangkok,Rainy,Cloudy,72.15567681,17.14052245,993.1763083,22.48597033
Phuket,Summer,Sunny,56.08371391,22.67700815,1007.208569,34.16137867
Chiang Mai,Winter,Sunny,57.77338256,12.61624063,995.8812583,20.91390373
Khon Kaen,Winter,Cloudy,62.57291648,1.837232842,1005.197542,20.75073374
Khon Kaen,Rainy,Cloudy,30.62834845,15.54461375,1018.991589,31.22533393
Chiang Mai,Rainy,Overcast,24.52076688,27.65992951,996.656532,24.02312958
Phuket,Winter,Overcast,93.62224723,2.751618626,991.3911365,13.15024985
Phuket,Rainy,Overcast,21.98333936,28.48119546,1004.004397,32.07751271
Khon Kaen,Winter,Overcast,63.58765041,20.14604729,1009.920821,18.63129431
Chiang Mai,Rainy,Sunny,33.09556726,25.60030171,999.1285497,28.9998772
Bangkok,Summer,Cloudy,79.61822999,3.720541427,1019.420178,24.0022187
Khon Kaen,Winter,Overcast,20.27768147,6.697135749,1008.003255,25.69516558
Chiang Mai,Rainy,Overcast,72.97166024,20.84101336,990.1509337,18.45015828
Khon Kaen,Rainy,Sunny,55.09933114,12.12783169,997.0747064,28.17577952
Bangkok,Summer,Sunny,23.74735876,26.44651079,1006.978683,38.29558071
Bangkok,Summer,Sunny,33.50349778,15.42353846,1019.144948,36.67387528
Phuket,Summer,Cloudy,92.54159892,15.20512988,995.8687088,26.30311704
Khon Kaen,Winter,Cloudy,,24.17820821,1006.732972,17.44122902
Khon Kaen,Summer,Cloudy,64.74796692,27.69140327,1015.620329,31.98887855
Bangkok,Rainy,Cloudy,61.75865259,22.88507028,1000.934436,25.4809517
Khon Kaen,Summer,Sunny,33.49587767,28.88932568,1005.418255,34.58256965
Bangkok,Rainy,,36.18632856,20.48016535,992.2000493,29.78998596
Chiang Mai,Summer,Cloudy,71.93824305,26.237379,1002.512511,24.14316514
Chiang Mai,Summer,Sunny,94.08641675,15.54070815,1019.931937,25.43849497
Khon Kaen,Rainy,Overcast,38.69260118,15.54859113,998.9467762,29.73325876
Chiang Mai,Summer,Cloudy,46.4411904,21.36370526,1003.898692,30.75940334
Chiang Mai,Summer,Sunny,62.55134394,27.09043324,999.1628046,28.41264135
Khon Kaen,Summer,Overcast,51.36803743,23.87784144,990.3439934,30.78820725
Chiang Mai,Winter,Sunny,26.65804283,3.539030246,1007.14416,26.19648309
Chiang Mai,Summer,Overcast,79.21244851,10.41203235,1001.175921,20.55689222
Phuket,Summer,Overcast,41.18236098,11.70555753,1016.950893,30.19560016
Phuket,Summer,,49.20888387,11.33350433,1000.704419,36.64396498
Bangkok,Summer,Sunny,46.85055511,21.09328501,998.7439851,31.54370056
Phuket,Rainy,Sunny,50.01358203,13.959436,1017.82645,31.73334504
Bangkok,Summer,Overcast,53.9138699,0.488462714,1009.517703,30.90323151
Khon Kaen,Winter,Cloudy,93.09061782,5.29427098,1011.134361,15.44504065
Chiang Mai,Rainy,Sunny,67.48200055,23.89975258,1003.677723,22.16221195
Chiang Mai,Rainy,Sunny,23.12535709,4.01171414,1018.244907,32.92523549
Khon Kaen,Rainy,Sunny,82.3253369,3.753792051,1009.967871,22.87937813
Chiang Mai,Rainy,Overcast,24.04469304,28.48067697,1017.791238,27.26691815
Chiang Mai,Summer,Cloudy,28.74522186,0.902232746,1004.848285,31.46366819
Bangkok,Rainy,Sunny,78.94806302,23.01876526,994.9749855,24.31739176
Phuket,Rainy,Overcast,37.80408411,18.82495334,1011.110302,29.71432168
Bangkok,Rainy,Sunny,,0.54698089,1009.801017,26.77920839
Khon Kaen,Winter,Cloudy,50.81585761,23.69576493,1010.887484,23.14004711
Phuket,Rainy,Sunny,51.79573534,5.685286096,999.5688835,30.06736046
Khon Kaen,Rainy,Sunny,57.35975558,27.82598416,990.2092218,31.78338868
Chiang Mai,Rainy,Overcast,72.97769587,4.047073689,1008.902154,17.34559516
Phuket,Rainy,Cloudy,25.94006905,11.74542786,991.0878866,32.46361298
Khon Kaen,Winter,Cloudy,20.57513348,23.12394093,992.2759722,23.85198479
Phuket,Summer,Overcast,67.87747062,15.0232217,1011.434486,25.10345424
Khon Kaen,Summer,Cloudy,60.29387291,6.634053066,991.7516369,26.27615378
Khon Kaen,Rainy,Overcast,83.02354959,29.19465507,990.2113198,19.50842179
Chiang Mai,Summer,Cloudy,54.14477194,0.725762635,1013.369041,27.07166983
Khon Kaen,Summer,Cloudy,93.72357151,23.32246807,991.6757103,23.821143
Phuket,Winter,Sunny,60.48142507,6.259232174,1011.95611,22.75673703
Chiang Mai,Summer,Sunny,30.30786466,5.03008678,1010.651506,33.4689951
Chiang Mai,Rainy,Sunny,39.05045908,10.54099991,995.2163358,28.17638136
Phuket,Rainy,Sunny,82.56959222,20.7463357,1017.585633,25.69370656
Phuket,Rainy,Cloudy,31.04397762,16.11223674,993.942976,32.30279195
Khon Kaen,Summer,Overcast,23.94630141,10.99819784,1015.593811,32.42710296
Khon Kaen,Rainy,Overcast,44.00293895,10.31884157,,26.32788673
Chiang Mai,Winter,Sunny,61.29828737,25.57374143,998.6123026,18.16048033
Bangkok,Winter,Overcast,93.40530003,17.9956709,1008.012364,14.23204424
Bangkok,Summer,Sunny,71.82096039,7.809906243,,28.79673148
Phuket,Summer,Sunny,42.30884662,27.56218336,1017.763179,34.7572488
Chiang Mai,Rainy,Overcast,82.34471399,9.682890459,1002.268096,17.55709038
Bangkok,Summer,Overcast,61.52972365,12.39139938,1003.205101,29.14869157
Khon Kaen,Rainy,Sunny,87.7187439,13.36073485,999.6174872,24.53315718
Khon Kaen,Winter,Cloudy,85.03526399,11.18906038,1003.54372,15.92797851
Bangkok,Rainy,,24.67311137,1.322866669,1013.403005,29.61574233
Bangkok,Winter,Sunny,60.40447674,8.248653865,1006.51649,21.98600327
Bangkok,Rainy,Cloudy,54.96910403,11.7514666,1016.633782,30.11462227
Chiang Mai,Rainy,Sunny,,6.233282407,1006.934591,28.83920657
Chiang Mai,Rainy,Cloudy,33.46974078,15.87132704,1002.430069,28.706402
Phuket,Rainy,Cloudy,45.71858102,14.76986664,991.077169,28.74743747
Khon Kaen,Summer,Sunny,47.26178031,-45.36412413,1017.154705,33.27901846
Khon Kaen,Winter,Overcast,24.70067293,14.6746344,998.7300246,24.12067993
Phuket,Summer,Sunny,67.43435218,0.787227635,1003.464928,29.78490651
Chiang Mai,Summer,Sunny,39.13265791,11.03967731,999.5810333,30.18641545
Phuket,Summer,Cloudy,69.78176351,13.18086767,997.8604978,31.68068549
Chiang Mai,Summer,Cloudy,79.35781845,9.518380698,1004.017757,23.06657543
Khon Kaen,Summer,Sunny,45.5388115,3.794173496,1017.696183,35.88734639
Khon Kaen,Rainy,Cloudy,39.64484509,6.759315703,1010.110988,30.54925661
Khon Kaen,Summer,Overcast,31.85138086,11.6972391,,27.7831276
Bangkok,Rainy,Sunny,,20.55278965,1005.597759,28.63039171
Bangkok,Summer,Overcast,44.52553595,29.65407799,1008.174049,30.54320621
Phuket,Rainy,Sunny,63.98088032,2.541648557,1003.882075,27.65921699
Khon Kaen,Summer,Cloudy,44.52544197,2.828029739,1014.922365,30.25520741
Chiang Mai,Summer,,78.12589581,8.289446637,1007.640314,20.66283498
Khon Kaen,Rainy,Overcast,31.31953444,6.283702752,998.88901,29.43075047
Chiang Mai,Rainy,Sunny,81.00041654,11.2029213,1000.094581,20.65873557
Khon Kaen,Summer,Cloudy,,25.24996929,1001.027221,28.09430385
Chiang Mai,Rainy,Sunny,46.99281135,17.93618432,1001.006748,27.84283804
Chiang Mai,Summer,Cloudy,,23.16841428,999.6034353,20.31813908
Phuket,Rainy,Cloudy,71.05161081,21.99882619,1019.50281,24.81874286
Khon Kaen,Winter,Cloudy,85.2434265,19.38066776,1010.344821,16.51216976
Phuket,Winter,Sunny,34.78411137,21.27540439,991.4096965,27.28781368
Khon Kaen,Summer,Sunny,,21.25021438,994.2860435,33.37302706
Chiang Mai,Winter,Sunny,54.55793939,20.20712299,1006.384926,20.67173321
Khon Kaen,Winter,Sunny,63.20360309,-14.18725159,991.6048588,25.66110383
Chiang Mai,Summer,Overcast,29.31828749,7.279952162,1004.872272,29.3841931
Bangkok,Rainy,Cloudy,35.72504413,14.69637852,1008.433762,28.61239398
Phuket,Rainy,Overcast,65.52588203,23.58855853,1007.0447,23.54937274
Phuket,Rainy,Overcast,69.75654857,15.5730655,998.1026524,25.6996817
Bangkok,Rainy,Overcast,45.29252065,27.40366419,993.0205445,28.34492784
Bangkok,Summer,Sunny,36.14236242,20.21566328,1013.159013,35.27991687
Phuket,Rainy,Overcast,76.58001111,11.01452057,990.5596725,22.70749932
Phuket,Winter,Overcast,58.77939528,9.96632936,1011.980982,21.62972768
Khon Kaen,Rainy,Sunny,58.65851845,7.56750226,997.8367378,30.13318916
Bangkok,Rainy,Cloudy,55.81785486,25.4999195,,27.55096703
Khon Kaen,Summer,Sunny,44.45540842,4.199750738,995.4579736,33.22803152
Chiang Mai,Rainy,Cloudy,25.59427612,2.446549778,1002.556486,26.67622035
Phuket,Rainy,Overcast,33.1764283,19.68008085,991.0197891,29.73797582
Bangkok,Summer,Overcast,58.95439393,24.8662194,1001.283945,29.96357402
Bangkok,Rainy,,86.92441977,26.4658979,997.9389699,19.67565589
Chiang Mai,Rainy,Overcast,71.08999549,-36.50974726,1015.173201,21.43815355
Bangkok,Rainy,Sunny,30.6926208,4.558898778,1015.393471,32.31640825
Phuket,Rainy,Overcast,57.10537255,20.86811786,1003.138489,24.42085643
Khon Kaen,Summer,Overcast,82.49331147,7.397316652,1018.246316,25.58482345
Khon Kaen,Winter,Overcast,55.44570767,23.57809048,1016.925632,18.38616461
Bangkok,Winter,Overcast,,21.55661633,1011.015816,13.85811139
Chiang Mai,Summer,Cloudy,82.33692185,9.195707243,994.1107172,20.93570359
Phuket,Summer,Sunny,33.15987917,15.21476015,992.3670629,34.78641397
Khon Kaen,Rainy,Overcast,79.07442626,22.19851277,1004.904425,20.2380351
Bangkok,Summer,Cloudy,38.60609929,18.8656939,1013.48104,32.15648004
Chiang Mai,Rainy,,,7.128075126,1014.374904,17.56991703
Chiang Mai,Rainy,Overcast,92.45843408,13.78863544,1016.780882,12.65309073
Phuket,Winter,Overcast,31.60603262,28.42657323,991.8376182,25.48146879
Phuket,Rainy,Sunny,47.01369743,18.66623513,1014.052379,32.00645565
Phuket,Rainy,Cloudy,,23.53424642,997.4021021,28.60005492
Bangkok,Winter,Overcast,26.38176594,13.26555438,1016.95646,27.25608099
Khon Kaen,Winter,Cloudy,87.26723247,27.03685355,1010.292243,13.8842944
Chiang Mai,Winter,Overcast,67.15024467,12.14175193,996.8812469,15.85794004
Bangkok,Summer,Cloudy,55.65292754,2.569612488,991.8813856,31.71465623
Bangkok,Summer,Overcast,90.10432102,7.931630674,990.9209881,24.56333352
Bangkok,Rainy,Sunny,90.67014124,3.401765026,1013.551044,25.1326504
Phuket,Rainy,Overcast,78.37219231,0.220326943,1007.918933,19.99014786
Chiang Mai,Rainy,Cloudy,83.52144321,13.29014821,1018.5182,16.34282754
Khon Kaen,Summer,Sunny,27.00701818,11.88593795,1018.908255,35.86988685
Khon Kaen,Summer,Overcast,77.01067251,8.38148772,1014.902478,25.20841946
Phuket,Summer,Cloudy,60.90191569,26.61192074,996.3225276,29.68408112
Phuket,Summer,Sunny,39.91647136,6.223755444,1015.716899,34.14528493
Phuket,Summer,Sunny,56.46329034,8.409256609,1017.851668,32.54062301
Phuket,Summer,Overcast,31.10964368,23.50011345,,30.91814115
Chiang Mai,Rainy,Overcast,94.24911712,20.74530791,1010.598883,14.9870872
Chiang Mai,Winter,Overcast,82.42662549,14.39905703,1009.462597,10.66737987
Khon Kaen,Summer,Sunny,40.6735622,13.43456094,1008.405317,35.6643224
Khon Kaen,Rainy,Cloudy,,7.552477839,1009.922667,25.73562113
Phuket,Summer,Overcast,29.81764144,23.68388055,993.6768886,34.74780701
Bangkok,Rainy,Overcast,24.99826154,7.079338943,1019.724744,31.24508008
Khon Kaen,Winter,Overcast,61.9266731,0.729101985,999.0228919,21.01241319
Khon Kaen,Rainy,Sunny,51.21780973,26.86336657,1011.978817,28.93091013
Bangkok,Summer,Sunny,25.19986517,16.31066154,1002.107781,36.79312466
Chiang Mai,Summer,Cloudy,31.4815363,14.89743559,1007.490622,31.84111709
Chiang Mai,Summer,Sunny,28.69818352,5.087742536,1000.966756,32.04430051
Chiang Mai,Rainy,Overcast,24.83415961,13.69380058,992.2074754,23.83345418
Chiang Mai,Summer,Sunny,91.0484239,7.716456597,1014.442745,23.13177374
Chiang Mai,Rainy,Cloudy,89.96133988,1.112291481,997.0005012,18.68136016
Phuket,Summer,Cloudy,43.69633667,8.962759351,1009.773191,33.51937717
Phuket,Summer,Sunny,63.05313993,3.623193749,1005.679342,31.44475633
Khon Kaen,Rainy,Sunny,78.02919741,6.065942232,992.3923562,24.57035106
Chiang Mai,Rainy,Cloudy,77.7587376,25.58693935,1000.177391,17.26906222
Phuket,Winter,Overcast,88.8132433,10.02068018,1011.285397,14.67616871
Phuket,Rainy,Overcast,53.86750111,0.189835316,1016.773774,25.01221542
Khon Kaen,Winter,Cloudy,41.47036426,20.74054109,1014.403642,24.8372254
Phuket,Rainy,Cloudy,68.19735153,24.80134679,994.6370262,25.61557291
Chiang Mai,Rainy,Sunny,22.77248299,23.10897901,1011.109813,28.2449202
Bangkok,Rainy,Cloudy,,10.38037361,1012.128144,23.92740455
Bangkok,Winter,Cloudy,32.50503492,27.24762459,1018.515139,23.30767515
Bangkok,Summer,Cloudy,94.60465635,24.96286917,1011.896966,21.97543455
Chiang Mai,Rainy,Sunny,64.03373795,26.52192454,1004.359506,25.43074086
Chiang Mai,Rainy,Cloudy,88.94070313,0.381719973,997.0449531,16.45519329
Khon Kaen,Rainy,Cloudy,85.56366378,23.73717486,995.7067037,23.46648091
Chiang Mai,Rainy,Cloudy,57.814869,14.3368423,1018.502114,22.54420348
Bangkok,Rainy,Cloudy,78.15848436,15.90907648,1015.234878,22.41847265
Khon Kaen,Rainy,Overcast,86.65103576,12.95003853,1006.945524,21.39171217
Khon Kaen,Summer,Sunny,53.33155743,9.027412671,1010.108107,31.74387226
Bangkok,Summer,Cloudy,37.55298698,8.729784833,1013.753129,33.53576182
Bangkok,Rainy,Overcast,24.35072133,24.19799825,995.0120894,27.37067135
Khon Kaen,Summer,Overcast,53.40506717,4.301951808,1011.42704,26.2353391
Khon Kaen,Rainy,Sunny,94.16479992,24.94450282,1007.738009,19.53870643
Khon Kaen,Rainy,Cloudy,29.76761429,16.45389097,997.7908432,30.29103154
Bangkok,Summer,Sunny,87.14064925,0.674631555,1008.461128,25.61579712
Bangkok,Summer,Overcast,,0.500474685,992.6228212,24.52042643
Bangkok,Summer,Sunny,66.69824765,26.84665427,993.6798275,30.36901749
Khon Kaen,Summer,Sunny,70.23340352,4.510351348,1015.209818,32.74361437
Khon Kaen,Rainy,Overcast,94.59806593,27.26339907,992.4130684,17.81563348
Phuket,Summer,Cloudy,63.51507926,25.13370985,1006.622031,29.8189065
Phuket,Rainy,Overcast,25.69183565,27.97441953,997.420425,28.15503267
Bangkok,Winter,Sunny,35.79268297,-32.43737677,994.5552734,24.71242039
Khon Kaen,Rainy,Overcast,,17.74389619,1003.697906,26.05396309
Chiang Mai,Summer,Overcast,30.90372089,14.10981724,1006.876023,29.08236207
Khon Kaen,Rainy,,81.42637435,25.48203269,995.4818193,24.208859
Khon Kaen,Summer,Sunny,28.7004028,4.591345032,992.7677009,37.48331488
Bangkok,Summer,Overcast,56.49086266,16.65338121,998.644958,28.40079256
Bangkok,Rainy,Cloudy,73.83731123,7.790255327,1017.559317,21.70620367
Khon Kaen,Summer,Sunny,43.50475816,20.10676443,1015.360317,31.51930978
Chiang Mai,Rainy,Sunny,64.97247506,14.9426828,1004.047827,25.95320213
Khon Kaen,Rainy,Sunny,59.63245952,17.14854075,991.011137,29.69093428
Bangkok,Rainy,Cloudy,58.24446143,27.73127587,995.5889837,26.9079905
Phuket,Rainy,Sunny,91.3168072,27.97885761,1018.748845,22.38801618
Khon Kaen,Summer,Cloudy,31.64309327,3.706569078,991.2696185,35.24242056
Phuket,Summer,Sunny,84.50249937,17.74783119,999.8659612,28.1345987
Khon Kaen,Rainy,Overcast,77.24461963,19.83042456,992.4308992,20.93841491
Khon Kaen,Rainy,,32.5577613,14.84386487,999.0799862,29.15298021
Phuket,Summer,Overcast,32.25842731,8.085778719,1011.532921,33.0195808
Phuket,Rainy,Cloudy,47.97343398,27.98136456,1016.667628,26.63860392
Khon Kaen,Summer,Sunny,94.13534615,21.3245038,1000.517733,25.39875631
Khon Kaen,Rainy,Sunny,57.32129254,9.374552057,1002.329676,26.77608503
Khon Kaen,Summer,Overcast,,22.81445765,1000.987458,28.59877871
Phuket,Rainy,Sunny,66.51587413,25.08364368,992.5595187,27.64836483
Chiang Mai,Summer,Sunny,85.76967609,10.52884648,1000.131867,25.64795556
Bangkok,Winter,Cloudy,24.98942202,19.62311822,995.3093129,900
Bangkok,Rainy,Sunny,60.64636794,6.361914287,998.001703,29.28142919
Bangkok,Rainy,Cloudy,92.3094961,23.04814357,1001.985393,21.71065125
Chiang Mai,Winter,Sunny,64.72032004,28.44772967,1013.644784,19.67419448
Khon Kaen,Rainy,Overcast,76.8961129,21.43622037,1017.758342,20.44311348
Phuket,Summer,Overcast,37.95734131,21.34411531,991.1653665,30.16182
Chiang Mai,Rainy,Overcast,36.3214878,11.66913239,1013.092187,21.93483069
Bangkok,Summer,Cloudy,52.1140833,17.7783373,,30.35342149
Chiang Mai,Rainy,Overcast,72.0971443,2.348898867,1005.647022,20.36459555
Khon Kaen,Summer,Cloudy,47.93421598,28.64995156,1000.267323,32.3264794
Chiang Mai,Winter,Cloudy,30.81033022,2.754081747,991.2860081,21.77160889
Phuket,Rainy,Cloudy,89.90955248,0.266934269,1015.013604,22.50687041
Chiang Mai,Summer,,38.77244234,1.635170414,995.8221919,28.25176877
Phuket,Winter,Cloudy,23.42687375,2.86620006,1006.615803,27.13843485
Phuket,Summer,Overcast,75.84629779,1.014684713,1003.074769,26.90582643
Bangkok,Rainy,Sunny,87.18569449,-38.9410439,1010.615757,23.50641291
Phuket,Summer,Sunny,49.85795693,18.76956046,1005.307767,33.90789055
Bangkok,Winter,Sunny,68.79629475,-9.991764167,1010.873101,19.39074832
Khon Kaen,Rainy,Sunny,68.06632956,28.09083005,1005.739485,25.93915611
Khon Kaen,Rainy,Sunny,,4.164706031,,28.69385262
Bangkok,Rainy,Cloudy,51.60468927,19.18395406,1011.743658,27.94436147
Phuket,Rainy,Overcast,49.28614522,12.85507582,1005.332571,26.62283343
Khon Kaen,Summer,Overcast,31.84310785,20.4770199,997.3743156,33.51588812
Khon Kaen,Summer,Sunny,,16.76246119,1019.714299,25.46532032
Chiang Mai,Summer,Cloudy,23.92405648,9.428973792,995.5939972,33.79425469
Phuket,Rainy,Sunny,80.20754888,20.4535562,994.3963073,24.73118473
Bangkok,Winter,Overcast,23.10489772,24.06862055,998.5370178,23.41193712
Phuket,Summer,Sunny,70.61789518,18.23200463,990.2870402,31.55678497
Khon Kaen,Summer,Sunny,56.92616349,3.384971057,1002.580124,31.87777205
Bangkok,Winter,Overcast,77.75713473,22.77612548,1008.48512,15.53151428
Bangkok,Rainy,Overcast,67.9427069,10.72623265,998.4226293,22.07199709
Khon Kaen,Summer,Sunny,73.54385222,22.61596686,1014.36457,30.02965393
Bangkok,Summer,Sunny,46.27299065,20.93458359,1001.976353,35.38489013
Bangkok,Rainy,Sunny,62.21178159,23.7738262,1011.199242,29.05819345
Khon Kaen,Summer,Cloudy,76.01434028,0.39660166,992.4771623,30.70645182
Chiang Mai,Summer,Sunny,44.21531086,20.09610126,1013.678899,30.7873435
Bangkok,Winter,Sunny,76.08624356,23.79997221,1003.017659,19.43666291
Bangkok,Summer,Overcast,60.96937773,1.865769765,1014.715969,27.46532975
Phuket,Summer,Cloudy,44.92186786,8.670449167,1015.686972,33.5456846
Chiang Mai,Rainy,Overcast,63.81777568,14.17290634,1005.806314,21.41425983
Bangkok,Summer,Overcast,54.24503495,7.241226265,1015.137034,32.11281052
Khon Kaen,Winter,Cloudy,55.10668489,17.41128078,992.6062526,19.77536118
Chiang Mai,Summer,Cloudy,88.61374549,11.66864112,1002.119597,19.61499777
Khon Kaen,Winter,Overcast,29.75564106,0.038181174,1017.127047,21.38641692
Khon Kaen,Summer,Overcast,41.57508049,-2.361369531,999.1972964,27.26129826
Khon Kaen,Rainy,Cloudy,86.43705304,22.93369661,991.3883276,21.57305755
Khon Kaen,Rainy,Overcast,44.50284441,10.33571571,1018.637912,26.34340491
Phuket,Summer,Sunny,72.85416461,8.170505369,1015.814005,30.19294012
Phuket,Rainy,Cloudy,90.46685133,18.38402047,,24.23944871
Phuket,Rainy,Sunny,58.99147576,12.17766648,994.8183928,28.96132198
Chiang Mai,Rainy,Sunny,52.77380575,24.02957789,1019.778661,26.32003941
Khon Kaen,Rainy,Overcast,76.70521877,1.035052585,1001.313931,19.21966273
Phuket,Winter,Cloudy,75.44179513,6.976461888,992.7068136,18.10954912
Bangkok,Summer,Sunny,60.42104857,20.93409937,991.1155227,32.58778113
Phuket,Rainy,Overcast,60.25754823,9.424296328,1003.694989,24.89748799
Chiang Mai,Summer,Overcast,,7.531790609,1010.016264,26.44645248
Khon Kaen,Summer,Cloudy,84.77923026,11.97774384,1012.348769,27.64549562
Phuket,Summer,Overcast,79.07169185,15.12360694,990.6436576,27.06225829
Bangkok,Summer,Cloudy,40.12340755,12.06856705,1012.621154,33.369427
Phuket,Rainy,Cloudy,88.64208895,3.907283853,999.415604,24.13520593
Phuket,Winter,Sunny,,11.48646197,1011.661516,18.60627364
Bangkok,Rainy,Sunny,60.26780819,14.87091193,990.4598855,25.33237027
Bangkok,Rainy,Overcast,45.3765159,24.15276772,1005.817028,22.4973709
Khon Kaen,Rainy,Cloudy,,26.30901506,1017.683774,33.86843004
Khon Kaen,Rainy,Cloudy,29.10321476,14.751045,1010.06062,30.60876684
Chiang Mai,Summer,Sunny,78.2381288,9.130601462,1003.83095,23.89350459
Khon Kaen,Rainy,Overcast,,15.10195206,990.041561,22.056284
Bangkok,Winter,Cloudy,58.28410883,12.09839707,991.0875675,18.27025988
Chiang Mai,Summer,Overcast,23.42992868,18.65376326,990.8424186,29.87708314
Phuket,Rainy,Overcast,62.58690169,27.96060044,992.7894472,23.43112095
Bangkok,Winter,Sunny,25.77134347,-39.15148167,990.2393932,26.64281496
Chiang Mai,Summer,Sunny,28.85163933,3.678994739,1010.434215,32.71606893
Phuket,Winter,Sunny,36.12077074,4.970495872,1018.178585,27.20484246
Chiang Mai,Summer,Overcast,67.80196447,-44.78896103,1011.731182,23.62157504
Phuket,Summer,Overcast,69.39799425,20.76497637,995.195455,26.28464646
Bangkok,Rainy,Sunny,56.25800734,1.557135979,1009.962586,28.81115806
Bangkok,Rainy,Sunny,20.083159,7.318638438,995.2369378,35.57601901
Chiang Mai,Summer,Cloudy,42.59939229,22.32822675,1006.142435,30.32247823
Phuket,Rainy,Cloudy,84.38072676,20.56987865,1002.016245,23.31285047
Khon Kaen,Winter,Overcast,31.8791176,24.25138001,996.8610559,21.934633
Chiang Mai,Rainy,Overcast,50.44285879,24.94664905,1013.585858,20.2027776
Phuket,Summer,Cloudy,26.7685555,5.95546591,992.92367,36.78799444
Chiang Mai,Summer,Cloudy,90.73181735,28.00444909,1014.121424,22.14701535
Phuket,Rainy,Overcast,83.33459518,19.63660678,1010.142754,20.29235337
Bangkok,Summer,Sunny,87.37156158,1.980954407,1010.291217,25.3125693
Bangkok,Winter,Cloudy,40.46055731,4.106136464,,22.37240916
Chiang Mai,Rainy,Overcast,44.08362383,6.26676551,995.6468382,22.25971963
Phuket,Rainy,Sunny,76.40387298,26.49530257,995.5872339,24.0893778
Bangkok,Rainy,Overcast,26.44696232,19.65157072,998.3708127,27.96782104
Phuket,Summer,Cloudy,38.28571158,27.20414919,997.0633438,33.30208552
Phuket,Rainy,Overcast,60.34022987,0.635201259,994.9227191,25.05488391
Phuket,Summer,Cloudy,59.35186685,28.9189458,1001.720832,31.38486699
Khon Kaen,Rainy,Overcast,78.03533882,25.49334941,991.9083922,20.35467309
Phuket,Winter,Sunny,91.10175318,29.12124295,1000.444209,17.71903265
Chiang Mai,Winter,Sunny,34.00872064,11.15093238,1005.181064,22.07869013
Chiang Mai,Winter,Overcast,79.2527287,18.54213741,1004.49584,12.86406763
Khon Kaen,Rainy,Sunny,39.14554403,9.741020962,994.4266504,34.14244556
Khon Kaen,Rainy,Cloudy,38.57897442,24.75333667,1009.112493,31.90403613
Phuket,Summer,Overcast,62.99726755,9.385477123,999.4212386,26.0757293
Chiang Mai,Rainy,Sunny,24.98500009,17.47403798,1017.282522,29.72109693
Bangkok,Rainy,Overcast,36.20620753,28.50022454,1008.821266,27.9513969
Chiang Mai,Rainy,Sunny,,20.99542104,994.4598235,28.63573551
Khon Kaen,Rainy,Cloudy,62.02699044,12.94620954,1016.68967,25.38289698
Bangkok,Summer,Cloudy,25.06482803,10.51525902,1008.263613,32.48385478
Phuket,Summer,Overcast,41.12725975,5.264393219,1008.100671,32.3643837
Bangkok,Rainy,Cloudy,84.68353157,11.92677138,1010.58546,21.46912829
Bangkok,Summer,Sunny,75.1099252,0.85302386,990.3153429,30.34633739
Khon Kaen,Summer,Sunny,61.72714234,11.84401594,1004.965179,32.67050241
Bangkok,Summer,Overcast,66.95224128,20.70285331,992.9869293,28.18534499
Bangkok,Rainy,Cloudy,77.3362769,1.090645482,995.3620149,26.37400456
Chiang Mai,Rainy,Sunny,51.61061505,22.3873825,1001.74103,24.16390398
Chiang Mai,Summer,Sunny,63.57025688,15.96564029,997.411392,25.86152365
Phuket,Summer,Overcast,93.36763299,1.549338533,1015.068246,25.5966521
Phuket,Summer,Cloudy,86.20371203,29.39664648,1007.227052,27.49691363
